City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,balabac,7.9868,117.0645,80.47,82,61,0.65,PH,1723492413
366,mount gambier,-37.8333,140.7667,55.89,55,99,11.59,AU,1723492413
367,kuruman,-27.4524,23.4325,51.33,19,58,3.22,ZA,1723492413
368,port saint john's,-31.6229,29.5448,59.79,73,42,8.48,ZA,1723492413
369,hammerfest,70.6634,23.6821,63.05,77,100,3.44,NO,1723492413
370,pisco,-13.7,-76.2167,63.01,88,100,8.05,PE,1723492413
371,pacific grove,36.6177,-121.9166,60.42,91,100,9.22,US,1723492413
372,fleurance,43.8482,0.663,75.04,99,15,6.85,FR,1723492413
373,veraval,20.9,70.3667,81.3,83,100,14.52,IN,1723492414
374,muang xay,20.7,101.9833,71.91,100,100,1.12,LA,1723492414
375,hermoso campo,-27.6082,-61.3444,67.95,23,0,7.52,AR,1723492221
376,kyaukse,21.6,96.1333,77.74,88,100,3.22,MM,1723492414
377,mahibadhoo,3.7833,72.9667,78.28,89,100,21.43,MV,1723492414
378,katima mulilo,-17.5,24.2667,67.86,15,0,4.92,NA,1723492414
379,twon-brass,4.3151,6.2418,78.17,83,100,14.81,NG,1723492414
380,santa rosa de cabal,4.8681,-75.6214,76.24,63,75,4.61,CO,1723492414
381,medina de pomar,42.9294,-3.488,64.54,94,100,4.45,ES,1723492414
382,parabel',58.6978,81.4825,54.75,69,95,5.17,RU,1723492414
383,kapuskasing,49.4169,-82.4331,75.29,53,75,6.91,CA,1723492414
384,lucapa,-8.4192,20.7447,74.64,19,78,1.28,AO,1723492414
385,shanga,11.2106,4.5788,77.05,90,100,5.91,NG,1723492414
386,pamandzi,-12.7967,45.2794,76.78,83,0,4.61,YT,1723492414
387,metlili chaamba,32.2667,3.6333,101.34,16,75,16.11,DZ,1723492414
388,abomey,7.1829,1.9912,75.85,78,93,11.14,BJ,1723492415
389,dumai,1.6833,101.45,75.29,95,76,3.02,ID,1723492415
390,uporovo,56.3109,66.2693,60.13,80,100,14.79,RU,1723492415
391,gunjur,13.2019,-16.7339,82.47,83,75,13.8,GM,1723492415
392,jacksonville,30.3322,-81.6556,93.24,66,75,9.22,US,1723491902
393,port-vila,-17.7338,168.3219,73.0,78,100,11.5,VU,1723492415
394,batie,9.8833,-2.9167,74.43,95,100,1.36,BF,1723492415
395,klyuchi,52.2667,79.1667,63.63,87,100,4.68,RU,1723492415
396,morondava,-20.2833,44.2833,72.72,56,0,12.06,MG,1723492415
397,el obeid,13.1842,30.2167,78.06,73,69,2.57,SD,1723492415
398,richards bay,-28.783,32.0377,66.07,71,100,2.93,ZA,1723492415
399,bemidji,47.4736,-94.8803,80.06,48,75,3.44,US,1723492388
400,sidi alouane,35.3751,10.939,81.86,64,8,11.5,TN,1723492415
401,hantsavichy,52.758,26.43,58.55,64,37,6.64,BY,1723492416
402,kabinda,-6.1333,24.4833,76.73,25,52,1.43,CD,1723492416
403,villa ojo de agua,-29.5,-63.6938,62.04,20,0,11.59,AR,1723492416
404,boyabat,41.4689,34.7667,65.26,85,0,2.91,TR,1723492416
405,novosergiyevka,52.0934,53.6528,60.82,60,49,7.23,RU,1723492416
406,beruniy,41.6911,60.7525,82.36,39,40,6.91,UZ,1723492416
407,tarawa,1.419,172.984,84.29,79,40,4.61,KI,1723492416
408,sechura,-5.5569,-80.8222,74.68,58,42,15.19,PE,1723492416
409,port hedland,-20.3167,118.5667,62.65,100,68,3.44,AU,1723492416
410,tolanaro,-25.0319,46.9987,68.07,83,0,4.61,MG,1723492416
411,rikaze,29.25,88.8833,53.46,79,100,7.02,CN,1723492416
412,byron bay,-28.65,153.6167,64.02,84,100,10.22,AU,1723492416
413,paracuru,-3.41,-39.0306,79.61,71,1,14.7,BR,1723492416
414,mizan teferi,6.9833,35.5833,60.75,97,94,2.33,ET,1723492416
415,antofagasta,-23.65,-70.4,59.52,71,53,3.76,CL,1723492213
416,kourou,5.1552,-52.6478,83.95,69,31,11.18,GF,1723492291
417,pierre,44.3683,-100.351,77.92,52,75,8.05,US,1723492417
418,les sables-d'olonne,46.6667,-1.8333,66.76,93,24,10.87,FR,1723492417
419,bathsheba,13.2167,-59.5167,79.41,94,40,2.3,BB,1723492417
420,utrik,11.2278,169.8474,82.65,78,100,16.8,MH,1723492417
421,mgandu,-5.95,34.1333,67.19,44,5,5.03,TZ,1723492417
422,vorkuta,67.5,64.0,51.22,75,100,10.27,RU,1723492417
423,mitu,1.1983,-70.1733,78.21,90,95,2.48,CO,1723492417
424,plottier,-38.9667,-68.2333,66.11,26,0,2.3,AR,1723492417
425,pahlgam,34.0333,75.3333,55.02,89,24,3.11,IN,1723492417
426,nikolayevsk-on-amure,53.1406,140.73,57.76,99,100,2.26,RU,1723492417
427,garden city,42.3256,-83.331,80.85,51,75,10.36,US,1723492339
428,motueka,-41.1333,173.0167,40.57,81,32,5.84,NZ,1723492417
429,harstad,68.799,16.5293,58.62,97,68,5.99,NO,1723492417
430,lobujya,27.95,86.8167,36.14,93,100,2.21,NP,1723492417
431,namibe,-15.1961,12.1522,67.3,83,93,4.56,AO,1723492417
432,kerikeri,-35.2268,173.9474,48.9,92,63,1.01,NZ,1723492417
433,yanda bayo,11.5071,10.7459,74.82,85,100,8.59,NG,1723492417
434,bunbury,-33.3333,115.6333,57.22,77,51,10.0,AU,1723492418
435,san andres,12.5847,-81.7006,84.22,79,20,9.22,CO,1723492418
436,colonia,50.9333,6.95,85.96,59,0,2.3,DE,1723492418
437,saint-gely-du-fesc,43.6927,3.8049,77.45,83,0,6.91,FR,1723492418
438,knoxville,35.9606,-83.9207,86.13,52,20,9.22,US,1723492158
439,rabak,13.1809,32.74,81.21,66,100,4.94,SD,1723492418
440,takaungu,-3.6837,39.8566,75.33,81,5,13.82,KE,1723492418
441,tateyama,34.9833,139.8667,81.73,90,1,6.62,JP,1723492418
442,forbes,-33.3833,148.0167,52.21,83,67,5.7,AU,1723492418
443,bodo,67.28,14.405,59.95,91,40,4.61,NO,1723492418
444,kone,-21.0595,164.8658,67.59,72,100,7.07,NC,1723492418
445,nema,57.5067,50.5011,55.0,97,100,11.27,RU,1723492418
446,khandyga,62.6667,135.6,56.84,85,88,2.64,RU,1723492418
447,wajir,1.7471,40.0573,83.75,39,81,22.77,KE,1723492418
448,buritizeiro,-17.3511,-44.9622,83.97,8,56,7.11,BR,1723492156
449,chabahar,25.2919,60.643,81.28,84,69,13.27,IR,1723492419
450,alvorada,-12.48,-49.1247,97.36,15,0,8.21,BR,1723492419
451,choma,-16.8065,26.9531,63.32,21,0,1.34,ZM,1723492419
452,malmberget,67.1753,20.6549,57.76,88,20,6.91,SE,1723492419
453,ghanzi,-21.5667,21.7833,64.0,15,0,6.71,BW,1723492419
454,mangrol,21.1167,70.1167,81.23,84,100,16.33,IN,1723492419
455,stanley,54.868,-1.6985,64.42,75,20,8.05,GB,1723492419
456,san patricio,28.017,-97.5169,95.61,47,59,17.09,US,1723492419
457,gadani,25.1185,66.7299,83.1,86,14,11.99,PK,1723492419
458,tarko-sale,64.9225,77.785,51.78,86,89,6.58,RU,1723492419
459,es castell,39.8795,4.2854,81.28,83,0,5.75,ES,1723492419
460,stornoway,58.2093,-6.3865,57.16,85,75,20.71,GB,1723492419
461,piotrkow trybunalski,51.4055,19.7032,63.75,52,70,4.92,PL,1723492419
462,gereida,11.2811,25.1414,76.35,77,92,6.73,SD,1723492419
463,kailua-kona,19.6406,-155.9956,82.36,83,40,10.36,US,1723492419
464,nyurba,63.2842,118.3319,52.93,99,100,3.42,RU,1723492420
465,punta arenas,-53.15,-70.9167,41.11,93,75,6.91,CL,1723492420
466,cannonvale,-20.2833,148.7,61.72,87,9,4.79,AU,1723492420
467,panama city beach,30.1766,-85.8055,95.05,51,0,7.0,US,1723492420
468,butembo,0.15,29.2833,57.7,93,5,1.77,CD,1723492420
469,haldwani,29.2167,79.5167,77.11,88,52,4.85,IN,1723492420
470,jeju city,33.5097,126.5219,82.33,78,20,6.91,KR,1723492420
471,itaperucu,-25.22,-49.3478,55.42,32,1,5.06,BR,1723492420
472,taro,-8.3862,115.28,64.02,100,63,0.78,ID,1723492420
473,bani walid,31.7566,13.9942,80.76,55,0,13.8,LY,1723492420
474,yeosu,34.7546,127.6599,77.58,86,11,2.15,KR,1723492420
475,altamont,42.2068,-121.7372,81.79,40,20,9.22,US,1723492352
476,linghai,41.1653,121.3667,70.02,94,57,8.37,CN,1723492420
477,cidreira,-30.1811,-50.2056,51.94,57,15,18.1,BR,1723492420
478,bathurst,-33.4166,149.5806,49.96,99,82,3.4,AU,1723492421
479,egilsstadir,65.2653,-14.3948,49.91,87,100,17.27,IS,1723492421
480,yemva,62.59,50.8594,56.62,73,81,4.68,RU,1723492421
481,san luis de la loma,17.2706,-100.8939,87.73,66,78,7.36,MX,1723492421
482,williams lake,52.1415,-122.1445,86.05,38,20,2.3,CA,1723492214
483,raduzhny,62.0961,77.475,52.97,88,100,7.07,RU,1723492421
484,shagonar,51.5333,92.8,60.57,72,94,2.55,RU,1723492421
485,tumpat,6.1978,102.171,76.98,94,20,5.75,MY,1723492421
486,nsanje,-16.92,35.262,73.78,52,0,2.35,MW,1723492421
487,san miguel,13.4833,-88.1833,91.0,66,0,4.61,SV,1723492421
488,magadan,59.5667,150.8,52.66,80,99,9.51,RU,1723492421
489,toliara,-23.35,43.6667,69.73,71,0,6.31,MG,1723492421
490,zinjibar,13.1287,45.3807,89.76,54,95,2.39,YE,1723492421
491,baiti,13.745,-14.7482,81.68,75,32,10.4,SN,1723492421
492,qarqin,37.4185,66.0436,90.37,20,0,8.93,AF,1723492421
493,rio tercero,-32.173,-64.1141,65.3,18,1,13.09,AR,1723492421
494,nazyvayevsk,55.5698,71.3529,55.54,76,87,8.14,RU,1723492422
495,timimoun,29.2639,0.231,104.38,10,0,11.5,DZ,1723492422
496,al mansurah,31.0364,31.3807,75.25,70,0,5.91,EG,1723492422
497,nuku'alofa,-21.1333,-175.2,66.54,63,20,4.61,TO,1723492422
498,princeville,45.7668,-61.2985,80.62,54,75,5.75,CA,1723492422
499,greymouth,-42.4667,171.2,35.51,88,10,7.78,NZ,1723492422
500,san antonio oeste,-40.7319,-64.9477,66.38,25,99,21.56,AR,1723492422
501,visby,57.6409,18.296,64.62,68,0,4.61,SE,1723492422
502,berdigestyakh,62.0989,126.6992,56.82,85,15,4.16,RU,1723492422
503,saint-philippe,-21.3585,55.7679,71.69,72,46,12.97,RE,1723492422
504,quepos,9.4236,-84.1652,81.72,79,70,3.27,CR,1723492422
505,choibalsan,48.0667,114.5,65.14,60,0,6.93,MN,1723492422
506,dakhla,23.6848,-15.958,71.62,88,75,23.02,EH,1723492422
507,rio grande,-32.035,-52.0986,51.06,58,16,15.28,BR,1723492290
508,mata-utu,-13.2816,-176.1745,78.57,81,95,27.81,WF,1723492422
509,togur,58.3631,82.8265,53.01,72,74,4.9,RU,1723492422
510,kenai,60.5544,-151.2583,55.15,78,100,16.11,US,1723492422
511,maloye ganyushkino,46.6,49.2667,72.05,38,24,9.44,KZ,1723492423
512,lebork,54.5392,17.7501,52.43,95,22,0.89,PL,1723492423
513,kichmengskiy gorodok,59.9816,45.7854,54.68,82,58,6.35,RU,1723492423
514,machico,32.7,-16.7667,77.72,73,20,10.36,PT,1723492423
515,mongomo,1.6274,11.3135,68.74,98,98,2.62,GQ,1723492423
516,yanam,16.7333,82.2167,78.96,89,100,2.8,IN,1723492423
517,amos,48.5669,-78.1162,74.89,42,99,8.55,CA,1723492357
518,buarcos,40.166,-8.8768,66.9,97,19,11.32,PT,1723492423
519,el alto,-4.2714,-81.2147,67.71,70,20,15.12,PE,1723492423
520,uglich,57.5275,38.3317,54.73,94,100,3.0,RU,1723492423
521,glace bay,46.1969,-59.957,81.14,51,75,13.8,CA,1723492155
522,horta,38.5333,-28.6333,76.64,78,40,14.97,PT,1723492423
523,rawlins,41.7911,-107.2387,75.34,32,98,10.63,US,1723492423
524,sao vicente,-23.9631,-46.3919,66.16,26,0,5.75,BR,1723492423
525,antalaha,-14.9003,50.2788,68.41,83,11,6.62,MG,1723492423
526,shakhtersk,48.0625,38.5167,63.1,37,0,3.91,UA,1723492424
527,portland,45.5234,-122.6762,71.06,59,100,4.61,US,1723492063
528,bonthe,7.5264,-12.505,77.38,87,100,9.6,SL,1723492424
529,broken hill,-31.95,141.4333,53.56,55,0,7.49,AU,1723492424
530,bafra,41.5678,35.9069,71.15,83,0,5.3,TR,1723492424
531,russkiy kameshkir,52.8589,46.0892,56.8,77,100,17.16,RU,1723492424
532,uvalde,29.3669,-99.767,100.4,25,40,6.91,US,1723492424
533,krong kep,10.4833,104.3167,79.43,81,39,8.34,KH,1723492424
534,conduaga,8.862,117.4893,78.08,85,98,3.29,PH,1723492424
535,yorkton,51.2167,-102.4677,78.64,27,0,9.22,CA,1723492424
536,karratha,-20.7377,116.8463,69.31,56,95,9.19,AU,1723492424
537,sao joao da barra,-21.6403,-41.0511,69.3,62,100,29.77,BR,1723492424
538,dubrovnik,42.6481,18.0922,85.64,45,0,5.75,HR,1723492424
539,gubkinskiy,64.434,76.5026,53.55,88,98,8.59,RU,1723492424
540,bor,56.3567,44.0669,55.42,96,100,7.9,RU,1723492424
541,bay roberts,47.5999,-53.2648,76.14,76,100,8.99,CA,1723492424
542,vernon,50.2581,-119.2691,76.53,46,20,3.44,CA,1723492424
543,mar del plata,-38.0023,-57.5575,48.94,73,30,3.0,AR,1723492296
544,queenstown,-31.8976,26.8753,50.23,33,98,6.38,ZA,1723492425
545,krasnoarmeysk,51.0239,45.6969,62.08,55,60,16.8,RU,1723492425
546,zhanaozen,43.3,52.8,80.62,36,91,7.94,KZ,1723492425
547,itaituba,-4.2761,-55.9836,80.76,69,40,11.5,BR,1723492425
548,luau,-10.7073,22.2247,70.36,17,0,3.22,AO,1723492425
549,east london,-33.0153,27.9116,59.13,65,87,8.03,ZA,1723492425
550,jian'ou,27.0469,118.3253,75.18,99,100,1.79,CN,1723492425
551,zaragoza,41.6561,-0.8773,90.01,26,20,20.71,ES,1723492054
552,bontang,0.1333,117.5,77.11,87,99,7.61,ID,1723492425
553,benghazi,32.1167,20.0667,82.6,71,0,10.74,LY,1723492425
554,beebe,35.0706,-91.8796,87.08,58,100,4.63,US,1723492425
555,fort st. john,56.2499,-120.8529,76.89,41,0,6.91,CA,1723492425
556,kembe,4.6228,21.8865,72.09,88,4,3.2,CF,1723492425
557,khanu woralaksaburi,16.0617,99.8606,79.23,91,100,2.15,TH,1723492425
558,sao jose da coroa grande,-8.8978,-35.1478,77.34,78,0,8.77,BR,1723492426
559,novyy urgal,51.0736,132.5642,62.67,99,100,4.85,RU,1723492426
560,kresttsy,58.2452,32.5165,51.71,93,1,1.72,RU,1723492426
561,port hueneme,34.1478,-119.1951,82.92,64,0,11.5,US,1723492426
562,urzhar,47.093,81.6294,70.54,43,58,2.24,KZ,1723492426
563,cururupu,-1.8283,-44.8683,83.89,64,50,5.46,BR,1723492426
564,illizi,26.4833,8.4667,93.56,17,0,12.17,DZ,1723492426
565,gokavaram,17.2582,81.8508,80.74,84,77,0.81,IN,1723492426
566,tionk essil,12.7856,-16.5217,79.14,86,100,9.06,SN,1723492426
567,prado,-17.3411,-39.2208,76.91,86,60,11.07,BR,1723492426
568,fuglafjordur,62.244,-6.814,52.92,88,97,29.8,FO,1723492426
569,kasongo,-4.45,26.6667,79.2,50,12,3.69,CD,1723492426
570,isyangulovo,52.1909,52.1909,58.1,74,6,11.03,RU,1723492426
571,villarrica,-25.75,-56.4333,61.11,36,2,7.92,PY,1723492219
572,bereznik,62.8551,42.7072,56.95,70,74,4.74,RU,1723492427
573,malakal,9.5334,31.6605,74.79,90,100,2.26,SS,1723492427
574,ugoofaaru,5.6667,73.0,80.22,83,99,22.84,MV,1723492427
575,kolonia town,6.964,158.206,77.0,94,40,0.0,FM,1723492427
576,tobelo,1.7284,128.0095,79.03,82,100,2.57,ID,1723492427
577,meadow lakes,61.6247,-149.6011,51.62,93,100,2.93,US,1723492227
578,fontanelas,38.8472,-9.4372,71.17,80,20,26.46,PT,1723492427
579,vytegra,61.0064,36.4481,57.16,91,100,1.86,RU,1723492427
580,safford,32.834,-109.7076,97.72,40,0,19.57,US,1723492427
581,dolores,-36.3132,-57.6792,51.62,56,6,4.29,AR,1723492427
582,bechar,31.6167,-2.2167,98.92,12,40,17.27,DZ,1723492427
583,garh maharaja,30.8339,71.9053,92.39,53,0,4.34,PK,1723492427
584,abashiri,44.0213,144.2697,71.4,98,61,11.81,JP,1723492136
585,kirovgrad,57.4297,60.0597,54.61,99,100,2.98,RU,1723492428
586,lishu,43.3047,124.3278,67.87,96,97,6.58,CN,1723492428
587,box elder,41.5005,-112.8764,75.2,56,94,2.84,US,1723492425
588,nabire,-3.3667,135.4833,74.39,95,45,3.71,ID,1723492428
589,miquelon,47.0975,-56.3814,63.75,89,66,14.76,PM,1723492428
590,guarapari,-20.6667,-40.4975,72.86,72,84,15.03,BR,1723492428
591,santa cruz,-17.8,-63.1667,78.85,19,82,19.57,BO,1723492262
592,bubaque,11.2833,-15.8333,79.75,87,38,13.78,GW,1723492428
593,schweizer-reneke,-27.1887,25.3293,53.46,27,11,7.31,ZA,1723492428
594,piacabucu,-10.4056,-36.4344,77.2,82,0,9.28,BR,1723492428
595,beira,-19.8436,34.8389,73.49,88,0,8.05,MZ,1723492428
596,caleta olivia,-46.4393,-67.5281,57.51,53,100,22.06,AR,1723492428
597,kawalu,-7.3817,108.2082,64.11,97,19,1.03,ID,1723492428
598,akureyri,65.6835,-18.0878,51.73,71,100,6.91,IS,1723492428
599,vilyuysk,63.7553,121.6247,50.49,92,100,8.97,RU,1723492428
600,aykhal,66.0,111.5,42.35,97,100,19.57,RU,1723492429
601,tual,-5.6667,132.75,77.13,83,85,20.31,ID,1723492429
602,san clemente del tuyu,-36.3569,-56.7235,49.24,63,18,2.89,AR,1723492429
603,taulaga,-11.0553,-171.0883,80.74,80,50,22.86,AS,1723492429
